12.375895904318185	-44.9077675791535
7.120925983764906	-40.88925589122928
4.029767206968842	-39.65279075648337
2.793303696250433	-31.924883664321413
3.7206513292892396	-25.742557990591862
2.175071940891229	-20.487581167921732
-0.606970958225233	-15.232604345251588
-4.9345932457397055	-9.050278671522022
-8.334867900215357	-8.741162387835544
-10.807794921652203	-3.7953018488519064
-8.334867900215357	-1.9406041467330226
-6.480172634137716	1.1505586901317457
-4.9345932457397055	6.096419229115398
-2.46166622430286	9.805814633353137
0.011260797133971323	13.206093753904412
4.64799896232806	16.297256590769194
8.048273616803712	17.842838009201586
11.757664148958995	15.369907739709745
15.157938803434647	12.896977470217934
19.48556109094912	12.587861186531455
22.267603990065552	14.44255888865031
25.66787864454122	18.461070576574528
26.90434215525964	21.55223341343931
29.3772691766965	26.80721023610944
