-32.79646742130173	20.764823700197226
-27.713864920793853	14.919705105563978
-23.647782920387556	18.223467789487117
-19.32757079495586	22.03550165555228
-16.78626954470191	19.49414574484217
-11.703667044194034	15.682111878777008
-7.3834549187623395	14.665569514492958
-1.5384620431782992	13.394891559137903
3.290010332304192	11.870078012711843
7.356092332710489	7.803908555575674
9.643263457939042	4.246010280581515
14.217605708396121	-0.582565949767698
18.029557583777034	-4.140464224761857
17.52129733372624	-6.681820135471966
13.70934545834534	-9.7314472283241
9.643263457939042	-13.289345503318245
7.101962207685091	-17.863786142596453
6.085441707583527	-22.94649796401667
5.577181457532745	-27.520938603294866
5.577181457532745	-31.33297246936003
3.54414045732959	-36.41568429078026
-1.2843319181529012	-38.448769019348354
-7.3834549187623395	-40.48185374791644
-10.178886294041675	-44.548023205052615
-11.703667044194034	-45.564565569336644
