13.811073594757788	44.3702711023889
18.533061987842757	48.72188882732058
26.665123955660405	50.24665244897773
27.6816317016376	54.56681604367304
26.665123955660405	57.36221601671119
28.952266384109095	62.69888869251125
34.034805113995134	62.95301596278745
39.117343843881144	60.1576159897493
44.70813644675579	57.36221601671119
49.02829436715891	51.77141607063493
49.02829436715891	43.89347069207287
47.75765968468738	42.368707070415724
42.92924789129569	38.55679801627281
38.60908997089257	37.032034394615636
33.78067817750082	34.74488896212986
30.22290106658062	32.20361625936795
27.6816317016376	29.662343556606004
