9.571079613003704	3.038462230008932
7.7163881961309215	0.8746527349484694
4.934351070821748	-2.8347349708694622
0.606737764785251	-4.689428823778428
-3.102645068960314	-6.544122676687394
-6.502912666560405	-6.544122676687394
-12.376102153324211	-6.853238318838876
-14.539908806342467	-9.326163456050836
-17.6310611677971	-12.417319877565774
-21.340444001542664	-12.417319877565774
-28.45009443288832	-12.108204235414277
-33.08682297507028	-11.79908859326278
-38.34178198954316	-11.79908859326278
-41.12381911485233	-13.653782446171746
-46.99700860161614	-14.581129372626236
